Welcome, nboley!

REST liver
3321063	dxquang	0.980045420537	0.412170318171	0.406472168723	0.0281047150296
3343330	HINT 	0.936732703562	0.411905089056	0.406686164016	0.0308628765723
3344979	NittanyLions	0.81063427363	0.401257426838	0.499369902751	0.0
3319559	yuanfang.guan	0.97069508862	0.39782135426	0.350880947286	0.00366169722044
3343275	Ramil Nurtdinov	0.929423869702	0.390253103236	0.398387902133	0.0126970539981
3343127	autosome.ru	0.950508898643	0.323777167795	0.240887367145	0.0150985567206
3343392	adbc	0.96403507857	0.29755883469	0.195258815417	0.0157643198516
3342173	aesseb	0.911313242388	0.266034486587	0.110207575433	2.37772546782e-05
3345109	J-Team	0.96290735932	0.264076103071	0.0605606676653	0.0317901895047
3343372	Nabla	0.911364034997	0.225134299171	0.152483534251	0.00233017095846
3346136	EotvosUniv	0.928653799492	0.201097729771	0.0307915448082	0.0143614618256
3327302	davidaknowles	0.973920178292	0.182016311122	0.00458901015289	0.0
3344887	SAARCASM	0.797674693636	0.0186118892303	0.0	0.0
3331196	PersianGulf	0.580824967642	0.0068436938981	0.0	0.0


GABPA liver
3319559	yuanfang.guan	0.991145376858	0.470382944432	0.391867905057	0.126109391125
3343127	autosome.ru	0.98336758817	0.443663093608	0.369742002064	0.0894117647059
3321063	dxquang	0.986077155658	0.441611731485	0.355005159959	0.145758513932
3345109	J-Team	0.982405992145	0.422831231929	0.360743034056	0.161981424149
3343330	HINT 	0.960401509555	0.409711137347	0.351950464396	0.103157894737
3343392	adbc	0.980361549368	0.364394213755	0.281898864809	0.0951083591331
3342173	aesseb	0.921074588443	0.36158486171	0.242807017544	0.0762848297214
3343275	Ramil Nurtdinov	0.944710745317	0.361289446471	0.310835913313	0.0816511867905
3346136	EotvosUniv	0.948031184238	0.339805791839	0.26092879257	0.0732301341589
3343372	Nabla	0.94470685062	0.280915052722	0.255975232198	0.0255108359133
3344979	NittanyLions	0.877468366562	0.28078468682	0.243219814241	0.0
3327302	davidaknowles	0.976146929922	0.247695137446	0.0885036119711	0.0
3344887	SAARCASM	0.942090587913	0.0847145122429	0.0	0.0
3331196	PersianGulf	0.7334224989	0.0586036763413	4.12796697626e-05	4.12796697626e-05


NANOG induced_pluripotent_stem_cell
3321063	dxquang	0.988513719636	0.353926718784	0.311808986121	0.00317572335921
3345109	J-Team	0.987454494921	0.315239838124	0.266055045872	0.0278757939308
3319559	yuanfang.guan	0.989553792922	0.308691209204	0.244648318043	0.0399905904493
3343330	HINT 	0.977119267757	0.209531929706	0.11714890614	0.0
3343127	autosome.ru	0.983177611442	0.195105149801	0.0782168901435	0.0159962361797
3343275	Ramil Nurtdinov	0.960194503774	0.171841885978	0.085274053164	0.000588096918372
3346136	EotvosUniv	0.967099364823	0.166014642031	0.0264643613267	0.0
3327302	davidaknowles	0.974859051381	0.146396730928	0.0545753940249	0.0
3343392	adbc	0.983104778444	0.130669157206	0.000352858151023	0.0
3344979	NittanyLions	0.830192833577	0.0749651469508	0.0	0.0
3343372	Nabla	0.933471426108	0.0616365609759	0.0	0.0
3344887	SAARCASM	0.956481242424	0.0200722479016	0.0	0.0
3331196	PersianGulf	0.678011324219	0.0019710109417	0.0	0.0
3342173	aesseb	0.550371085699	0.00119847167374	0.0	0.0


CTCF PC-3
3321063	dxquang	0.986217330227	0.782687521556	0.794840790004	0.613365022446
3327302	davidaknowles	0.932199241358	0.69657574109	0.763846613574	0.396058319087
3319559	yuanfang.guan	0.963107525421	0.607931868275	0.596853326662	0.391499534392
3343392	adbc	0.951471924802	0.550438500262	0.523759885474	0.331915662483
3346136	EotvosUniv	0.926157885752	0.533078866835	0.533252720677	0.316293485663
3343372	Nabla	0.920621410611	0.50249192585	0.488095734479	0.300379435433
3343127	autosome.ru	0.93707330647	0.479959022445	0.4369066978	0.306244701108
3345109	J-Team	0.93707330647	0.479959022445	0.4369066978	0.306244701108
3342173	aesseb	0.807363791565	0.465508421989	0.527790518284	0.0
3343330	HINT 	0.908476039675	0.419463298305	0.379213053691	0.25255389234
3343275	Ramil Nurtdinov	0.920433696008	0.395836447125	0.331679384008	0.170634755174
3344979	NittanyLions	0.764520344461	0.123785421681	2.77974676507e-05	0.0
3344887	SAARCASM	0.855496030082	0.0487273906555	0.0	0.0
3331196	PersianGulf	0.554966029434	0.0137802457798	0.0	0.0
3343008	TimJeske	0.5	0.00931151307267	0.0	0.0


MAX liver
3319559	yuanfang.guan	0.991746814903	0.535399657046	0.588478989939	0.0153876504241
3343127	autosome.ru	0.982767662617	0.473930602296	0.505942986782	0.00724995068061
3345109	J-Team	0.985255809252	0.447635741394	0.458399092523	0.00342769777076
3343330	HINT 	0.95997584562	0.440231369964	0.481628526337	0.00969126060367
3327302	davidaknowles	0.988468222643	0.429393844769	0.414554152693	0.000493193923851
3321063	dxquang	0.988223246702	0.422227529309	0.370610574078	0.00138094298678
3343275	Ramil Nurtdinov	0.946862144275	0.369746846073	0.357886170842	0.000789110278161
3344979	NittanyLions	0.833674763102	0.364721072683	0.500073979089	0.0
3342173	aesseb	0.867273666341	0.353264106966	0.375295916354	0.0
3343392	adbc	0.985816425477	0.340986674186	0.136639376603	0.0016521996449
3346136	EotvosUniv	0.949013834783	0.293655299803	0.0912655356086	2.46596961925e-05
3343372	Nabla	0.952398775755	0.222146139126	0.0883556914579	9.86387847702e-05
3344887	SAARCASM	0.932036637061	0.0820761385413	0.0	0.0
3331196	PersianGulf	0.749016894811	0.0227104079654	0.0	0.0


CTCF induced_pluripotent_stem_cell
3321063	dxquang	0.996617775166	0.860776696902	0.914165873908	0.684273112514
3327302	davidaknowles	0.995968442285	0.832481209884	0.881129464672	0.63698867076
3345109	J-Team	0.994996088948	0.81649114036	0.856525123238	0.595260745481
3343127	autosome.ru	0.992669982956	0.780153493659	0.80621378535	0.556127302603
3343392	adbc	0.993205095789	0.777274654504	0.809413646977	0.536928132837
3343372	Nabla	0.991130519653	0.775097786502	0.810343336504	0.548603303641
